"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","DTE","DTF","DTS","DTM","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","SP.Plant.Mass","SP.Seed.Mass","SP.Straw.Mass","Plant.Length","Canopy.Height","Nodes.At.Flower","Node.Of.Flower","Lowest.Pod.Height"
"5349",9,"CDC Impower AGL","1",14,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,58,77,NA,1006.6,660.91,345.69,51,13.09,13.09,0,44,39,15,10.5,18
"5350",309,"PI 490288 LSP AGL","1",14,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,73,NA,817,375.98,441.02,44,19.5966666666667,19.5966666666667,0,36,32,13.5,9.5,13
"5351",79,"ILL 4665 AGL","1",14,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,55,72,NA,800.6,NA,NA,60,33.54,33.54,0,38,32,14.5,11,12.5
"5354",98,"ILL 6182 AGL","1",15,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,71,NA,636.5,426.84,209.66,44,18.6133333333333,18.6133333333333,0,34.5,26,11,7.5,7
"5355",15,"CDC Redcoat AGL","1",15,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,58,74,NA,1246.2,654.14,592.06,54,15.6166666666667,15.6166666666667,0,39.5,31.5,12,8,14.5
"5360",167,"PI 297754 LSP AGL","1",15,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,NA,NA,640.3,NA,NA,42,24.525,24.525,0,34.5,25.5,12,7.5,11.5
"5361",99,"ILL 6211 AGL","1",15,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,71,NA,604.4,360.83,243.57,49,14.41,14.41,0,36,32,13,10,13
"5368",161,"PI 289066 AGL","1",15,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,17,59,76,NA,709.6,510.39,199.21,40,17.39,17.39,0,35.5,23.5,13.5,10,16.5
"5370",21,"CDC Royale AGL","1",15,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,17,56,76,NA,1033.1,586.54,446.56,49,30.0866666666667,30.0866666666667,0,40,34.5,14.5,10.5,15
"5372",80,"ILL 4671 AGL","1",16,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,71,NA,578,335.43,242.57,59,7.83666666666667,7.83666666666667,0,35.5,28,13,11,17
"5373",192,"PI 299312 AGL","1",16,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,79,NA,836.8,565.88,270.92,60,14.5166666666667,14.5166666666667,0,36,29,13,9.5,16
"5375",221,"PI 345627 LSP AGL","1",16,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,59,78,NA,934.8,588.73,346.07,44,25.4133333333333,25.4133333333333,0,37,33,14,10,18.5
"5376",213,"PI 329167 LSP AGL","1",16,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,51,71,NA,638.8,411.68,227.12,64,32.1166666666667,32.1166666666667,0,32,23.5,12,10,12
"5381",19,"CDC Rosetown AGL","1",16,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,59,78,NA,902.4,504.45,397.95,45,25.1166666666667,25.1166666666667,0,34.5,30,14,9.5,17
"5384",296,"PI 472213 LSP AGL","1",16,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,69,NA,617.7,372.65,245.05,45,8.85333333333333,8.85333333333333,0,42,29,10.5,7.5,11
"5386",126,"Indianhead AGL","1",16,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,NA,81,NA,778.2,565.47,212.73,55,19.4366666666667,19.4366666666667,0,35,24,NA,NA,19.5
"5390",41,"CN 108370 AGL","1",17,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,61,79,NA,945.9,618.8,327.1,59,31.22,31.22,0,36,25.5,12.5,8.5,19.5
"5395",319,"Shasta AGL","1",17,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,54,71,NA,380.4,267.27,113.13,25,9.46333333333333,9.46333333333333,0,39.5,29,11.5,8,14.5
"5396",118,"ILL 9 AGL","1",17,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,63,NA,554.3,345.53,208.77,55,12.6233333333333,12.6233333333333,0,31,20.5,13,9,3
"5401",217,"PI 339289 LSP AGL","1",17,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,72,NA,678.1,473.44,204.66,58,10.6533333333333,10.6533333333333,0,35.5,28,11,8,12.5
"5406",283,"PI 432201 LSP AGL","1",17,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,71,NA,859.8,548.05,311.75,41,29.7233333333333,29.7233333333333,0,45,29.5,13,9.5,13.5
"5414",180,"PI 298922 LSP AGL","1",18,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,69,NA,933.4,481.9,451.5,61,13.8766666666667,13.8766666666667,0,30.5,23.5,11.5,8,10.5
"5422",308,"PI 477921 LSP AGL","1",18,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,48,70,NA,698.8,397.24,301.56,60,11.2566666666667,11.2566666666667,0,39.5,33.5,11.5,8,12
"5426",19,"CDC Rosetown AGL","2",1,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,58,75,NA,1684.1,997.65,686.45,62,43.2033333333333,43.2033333333333,0,44,37.5,15,10.5,12.5
"5428",167,"PI 297754 LSP AGL","2",1,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,51,67,NA,799,579.89,219.11,36,30.39,30.39,0,38.5,31,14,10,8.5
"5432",196,"PI 299375 LSP AGL","2",1,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,48,73,NA,1276.6,951.3,325.3,59,35.9666666666667,35.9666666666667,0,44,29.5,11.5,8.5,13
"5433",37,"CN 105865 AGL","2",1,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,73,NA,858.4,566.99,291.41,53,5.38,5.38,0,38,32,11.5,9,12.5
"5435",17,"CDC Robin AGL","2",1,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,52,72,NA,1268.4,788.01,480.39,53,30.06,30.06,0,45,38.5,11,7,14
"5438",148,"PI 209858 LSP AGL","2",1,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,58,74,NA,968.7,618.76,349.94,38,24.1566666666667,24.1566666666667,0,38,31.5,17.5,12,14.5
"5441",313,"PI 518734 LSP AGL","2",1,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,61,78,NA,1109.3,654.33,454.97,47,59.4766666666667,59.4766666666667,0,44.5,40.5,15.5,11.5,16.5
"5449",314,"PI 533688 LSP AGL","2",2,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,53,73,NA,1258.3,NA,NA,53,31.02,31.02,0,40,34,12,8.5,14.5
"5452",190,"PI 299237 LSP AGL","2",2,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,73,NA,1088,723.81,364.19,47,18.4666666666667,18.4666666666667,0,34.5,30.5,11,8,9
"5454",247,"PI 431643 LSP AGL","2",2,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,43,69,NA,1005.6,736.58,269.02,43,33.9733333333333,33.9733333333333,0,40.5,24,10.5,7.5,10.5
"5456",191,"PI 299289 AGL","2",2,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,53,71,NA,1342.2,NA,NA,44,15.235,15.235,0,32.5,28.5,10,7.5,9.5
"5457",21,"CDC Royale AGL","2",2,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,56,74,NA,1205,NA,NA,53,20.8533333333333,20.8533333333333,0,42.5,36,12,8.5,15.5
"5460",12,"CDC Maxim AGL","2",2,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,55,73,NA,1327.9,778,549.9,58,24.3033333333333,24.3033333333333,0,46,41.5,12.5,9,13
"5463",29,"CN 105732 AGL","2",3,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,72,NA,904.7,625.34,279.36,40,12.4633333333333,12.4633333333333,0,38,23.5,10.5,8,14
"5465",288,"PI 432286 LSP AGL","2",3,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,69,NA,665.7,NA,NA,47,19.1966666666667,19.1966666666667,0,33.5,25,12,9,11
"5466",233,"PI 420818 AGL","2",3,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,51,72,NA,782.4,601.53,180.87,58,12.7966666666667,12.7966666666667,0,38,31,13.5,10.5,12
"5475",25,"CDC Vantage AGL","2",3,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,53,71,NA,1140.1,678.62,461.48,NA,25.9333333333333,25.9333333333333,0,50,40.5,13,9.5,16.5
"5477",6,"CDC Glamis AGL","2",3,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,57,74,NA,1165,693.42,471.58,61,29.9633333333333,29.9633333333333,0,45.5,41,12.5,8.5,14
"5482",193,"PI 299345 AGL","2",4,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,53,71,NA,972.3,633.9,338.4,38,31.48,31.48,0,42.5,33,13.5,10,12.5
"5485",79,"ILL 4665 AGL","2",4,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,52,71,NA,999.1,536.46,462.64,51,18.75,18.75,0,43,35,13,10,17
"5487",192,"PI 299312 AGL","2",4,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,56,74,NA,1155.5,802.39,353.11,62,21.225,21.225,0,37,34,12,9,11.5
"5499",7,"CDC Gold AGL","2",5,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,53,74,NA,1040.4,735,305.4,48,35.7733333333333,35.7733333333333,0,45.5,36.5,10.5,7,12.5
"5505",224,"PI 368651 LSP AGL","2",5,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,53,71,NA,1135.5,899.98,235.52,40,28.74,28.74,0,40,24.5,11.5,8.5,9.5
"5521",221,"PI 345627 LSP AGL","2",6,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,60,74,NA,1291.3,816.15,475.15,45,19.73,19.73,0,47,34,14,9.5,18
"5523",2,"CDC Rosie AGL","2",6,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,59,74,NA,1117.6,601.64,515.96,59,29.7033333333333,29.7033333333333,0,40.5,31,13,9,18
"5525",18,"CDC Rosebud AGL","2",6,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,55,73,NA,1209.7,698.6,511.1,58,39.5766666666667,39.5766666666667,0,45,36.5,12,8,16.5
"5527",188,"PI 299165 AGL","2",6,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,48,70,NA,824.8,461.36,363.44,40,43.2566666666667,43.2566666666667,0,40.5,29,13.5,9.5,10
"5528",210,"PI 320953 LSP AGL","2",6,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,60,74,NA,1143.3,735.65,407.65,57,41.14,41.14,0,42.5,31.5,15,10.5,14
"5538",287,"PI 432271 LSP AGL","2",7,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,55,74,NA,1083.2,758.61,324.59,43,34.7,34.7,0,50.5,30.5,13.5,10,19
"5540",270,"PI 432001 LSP AGL","2",7,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,46,74,NA,1113.4,828.2,285.2,50,34.2466666666667,34.2466666666667,0,36,24.5,12.5,9,11.5
"5543",24,"CDC Sedley AGL","2",7,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,53,73,NA,1233.2,735.47,497.73,59,17.9333333333333,17.9333333333333,0,47,41,12.5,9.5,15.5
"5552",222,"PI 358602 LSP AGL","2",8,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,53,71,NA,844.1,559.32,284.78,49,27.95,27.95,0,46,33.5,12,8.5,12.5
"5566",168,"PI 297767 AGL","2",8,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,56,71,NA,1153.2,765.34,387.86,65,26.3433333333333,26.3433333333333,0,38.5,31.5,15,11,14
"5570",315,"PI 533693 LSP AGL","2",9,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,73,NA,1334.2,774.57,559.63,51,35.2933333333333,35.2933333333333,0,43.5,38,13,9.5,16
"5572",90,"ILL 5480 AGL","2",9,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,55,74,NA,1030.3,576.91,453.39,41,24.7733333333333,24.7733333333333,0,46,36,13,8.5,18.5
"5578",186,"PI 299163 LSP AGL","2",9,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,52,73,NA,1224.1,771.14,452.96,42,42.545,42.545,0,42,33.5,15,10,14.5
"5598",212,"PI 329157 LSP AGL","2",10,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,73,NA,968,715.26,252.74,49,25.4833333333333,25.4833333333333,0,39.5,31.5,12,8.5,12.5
"5599",128,"Laird AGL","2",10,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,57,77,NA,1143.4,747.63,395.77,56,26.7033333333333,26.7033333333333,0,45,30,12,8.5,13
"5600",14,"CDC Red Rider AGL","2",10,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,56,74,NA,1255.9,654.95,600.95,59,31.01,31.01,0,45,40.5,12.5,8.5,17
"5602",134,"PI 178939 LSP AGL","2",10,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,53,72,NA,975.6,618.63,356.97,44,29.0766666666667,29.0766666666667,0,47,38.5,12,8.5,16
"5605",126,"Indianhead AGL","2",11,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,62,83,NA,1057.9,744.51,313.39,46,19.3433333333333,19.3433333333333,0,40.5,29.5,16.5,13,15
"5615",187,"PI 299164 LSP AGL","2",11,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,48,70,NA,NA,NA,362.03,NA,11.9166666666667,11.9166666666667,0,36,29,14.5,11.5,11
"5619",322,"W6 27763 LSP AGL","2",11,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,46,64,NA,722.6,467.87,254.73,NA,20.3066666666667,20.3066666666667,0,35,21,14.5,10,6.5
"5622",86,"ILL 4956 AGL","2",11,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,54,74,NA,1059.4,688.57,370.83,58,21.915,21.915,0,45.5,34,10.5,7,14
"5623",116,"ILL 8174 AGL","2",12,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,71,NA,836,488.43,347.57,48,15.1633333333333,15.1633333333333,0,46,37.5,12.5,9,12.5
"5624",161,"PI 289066 AGL","2",12,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,60,73,NA,804.8,504.15,300.65,49,20.7233333333333,20.7233333333333,0,37.5,30,16,12,16.5
"5627",320,"W6 27754 LSP AGL","2",12,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,59,76,NA,1064.7,599.96,464.74,52,24.02,24.02,0,42.5,34.5,15,11,16.5
"5628",150,"PI 212100 LSP AGL","2",12,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,51,69,NA,973,762.06,210.94,NA,40.4566666666667,40.4566666666667,0,40,29,12.5,8,13
"5630",8,"CDC Imax AGL","2",12,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,53,73,NA,991.9,562.91,428.99,42,27.8433333333333,27.8433333333333,0,45.5,38,12.5,8.5,18
"5634",41,"CN 108370 AGL","2",12,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,56,78,NA,1193.1,757.24,435.86,53,46.815,46.815,0,45,30,12.5,8,24.5
"5636",189,"PI 299177 LSP AGL","2",12,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,72,NA,1140.5,847.53,292.97,38,34.545,34.545,0,44,31.5,13,9.5,13.5
"5639",9,"CDC Impower AGL","2",12,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,58,77,NA,1290.6,901.95,388.65,51,31.97,31.97,0,45.5,36.5,12.5,8.5,18
"5640",5,"CDC Cherie AGL","2",12,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,55,72,NA,1242.3,656.26,586.04,50,29.9033333333333,29.9033333333333,0,45.5,40.5,12,8,16.5
"5641",166,"PI 297287 AGL","2",13,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,52,73,NA,599.3,381.9,217.4,34,7.48,7.48,0,39.5,26,12.5,8,13.5
"5642",308,"PI 477921 LSP AGL","2",13,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,73,NA,1143,640.18,502.82,51,30.25,30.25,0,44,37,11.5,8,12
"5652",13,"CDC QG-1 AGL","2",13,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,57,75,NA,1115.4,724.93,390.47,58,28.8733333333333,28.8733333333333,0,46.5,41,13.5,10,19
"5656",204,"PI 320937 LSP AGL","2",13,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,59,79,NA,1097,631.64,465.36,62,15.1466666666667,15.1466666666667,0,44,37.5,16,11,18.5
"5657",273,"PI 432028 LSP AGL","2",13,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,50,71,NA,876.7,715.97,160.73,NA,32.2066666666667,32.2066666666667,0,39,22.5,10.5,7,13.5
"5659",39,"CN 106265 AGL","2",14,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,56,74,NA,1098.2,638.48,459.72,57,33.8866666666667,33.8866666666667,0,49.5,40,14,10.5,17.5
"5662",83,"ILL 4783 AGL","2",14,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,56,74,NA,1296.1,761.55,534.55,60,20.1566666666667,20.1566666666667,0,50,41,12.5,8.5,19.5
"5684",165,"PI 297285 LSP AGL","2",15,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,55,73,NA,1228,778.03,449.97,67,31.0566666666667,31.0566666666667,0,42,35,11,7.5,13.5
"5686",102,"ILL 6853 AGL","2",15,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,69,NA,812.7,NA,NA,NA,7.89,7.89,0,37.5,32.5,12.5,10,14
"5689",266,"PI 431888 LSP AGL","2",15,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,69,NA,687.9,469.52,218.38,NA,10.7433333333333,10.7433333333333,0,41.5,30,11.5,8.5,9.5
"5697",40,"CN 108369 AGL","2",16,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,56,75,NA,1026.2,613,413.2,57,20.0066666666667,20.0066666666667,0,40.5,31,12.5,10,14
"5698",20,"CDC Rouleau AGL","2",16,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,55,73,NA,1071.4,609.6,461.8,46,25.4433333333333,25.4433333333333,0,46,42,12.5,9.5,17.5
"5701",176,"PI 298631 LSP AGL","2",16,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,59,74,NA,922.8,591.33,331.47,53,26.8233333333333,26.8233333333333,0,34,27.5,17,13,14
"5702",115,"ILL 8072 AGL","2",16,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,73,NA,674.5,505.01,169.49,NA,11.05,11.05,0,34,27.5,12.5,8.5,13
"5703",137,"PI 179324 LSP AGL","2",16,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,47,68,NA,624.7,410.94,213.76,NA,20.5433333333333,20.5433333333333,0,28.5,21,13,9.5,7.5
"5705",104,"ILL 7558 AGL","2",16,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,69,NA,834.4,485.47,348.93,42,18.8133333333333,18.8133333333333,0,37.5,20,14,11,9.5
"5706",312,"PI 518733 LSP AGL","2",16,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,59,79,NA,1128.7,706.33,422.37,56,13.9766666666667,13.9766666666667,0,46,39.5,17.5,12,20.5
"5708",87,"ILL 5058 AGL","2",16,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,76,NA,987.1,688.85,298.25,46,28.05,28.05,0,38.5,29.5,12.5,10,17
"5709",292,"PI 468901 AGL","2",16,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,60,74,NA,1081.7,647.4,434.3,48,26.52,26.52,0,44.5,33.5,17.5,12.5,16
"5713",223,"PI 368647 LSP AGL","2",17,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,69,NA,811.5,457.88,353.62,37,21.5966666666667,21.5966666666667,0,43.5,38,10.5,7.5,14
"5714",245,"PI 431633 LSP AGL","2",17,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,69,NA,748.2,596.48,151.72,68,17.76,17.76,0,34,23,13.5,11,10.5
"5715",153,"PI 238758 LSP AGL","2",17,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,74,NA,1030.1,663.1,367,55,19.7033333333333,19.7033333333333,0,42,35.5,13,9,16.5
"5719",201,"PI 312175 LSP AGL","2",17,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,56,73,NA,1320,804.44,515.56,53,28.0633333333333,28.0633333333333,0,36.5,27.5,12.5,9,13
"5721",177,"PI 298644 LSP AGL","2",17,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,60,77,NA,1151.3,746.69,404.61,43,17.4466666666667,17.4466666666667,0,39,31.5,14.5,11,16.5
"5722",3,"3156-11 AGL","2",17,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,61,79,NA,1462.3,NA,NA,58,29.615,29.615,0,46.5,38,14.5,10,18
"5738",209,"PI 320952 LSP AGL","2",18,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,62,80,NA,1050.2,713.78,336.42,36,34.05,34.05,0,40.5,30,15,10,17.5
"5744",34,"CN 105862 AGL","2",18,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,53,72,NA,370.8,305.69,65.11,NA,10.6233333333333,10.6233333333333,0,30.5,24.5,14.5,11.5,14
"5745",173,"PI 298121 LSP AGL","2",18,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,72,NA,961.5,598.77,362.73,50,11.1466666666667,11.1466666666667,0,46,36.5,13.5,9.5,14.5
"5746",4,"CDC Greenstar AGL","2",18,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,58,76,NA,978.8,555.66,423.14,47,28.3733333333333,28.3733333333333,0,41.5,30.5,14,10,17
"5747",283,"PI 432201 LSP AGL","2",18,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,52,69,NA,1098,705.3,392.7,103,10.8566666666667,10.8566666666667,0,55.5,32.5,10.5,7.5,19.5
"5748",16,"CDC Redwing AGL","2",18,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,71,NA,1131.6,649.41,482.19,58,20.75,20.75,0,43.5,35.5,11.5,8,15.5
"5755",225,"PI 370481 LSP AGL","3",1,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,52,73,NA,1150.2,759.76,390.44,51,28.8333333333333,28.8333333333333,0,32,25,11.5,8,10
"5760",130,"PI 163589 AGL","3",1,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,52,69,NA,599.7,387.09,212.61,39,16.85,16.85,0,39.5,24.5,13.5,10.5,11.5
"5761",24,"CDC Sedley AGL","3",1,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,55,74,NA,1090.3,767.48,322.82,41,25.5866666666667,25.5866666666667,0,44,38,13,9.5,17
"5765",90,"ILL 5480 AGL","3",1,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,55,73,NA,823.8,568.76,255.04,33,48.5866666666667,48.5866666666667,0,41.5,33,12.5,8.5,16.5
"5768",60,"ILL 1220 AGL","3",2,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,46,63,NA,946.5,834.91,111.59,48,38.6666666666667,38.6666666666667,0,39.5,34.5,11,7,13.5
"5769",193,"PI 299345 AGL","3",2,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,53,73,NA,802.6,574.96,227.64,38,23.2266666666667,23.2266666666667,0,39.5,27.5,13.5,10,15
"5774",16,"CDC Redwing AGL","3",2,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,56,73,NA,906.2,576.68,329.52,36,13.45,13.45,0,37,26.5,12,9,13.5
"5775",312,"PI 518733 LSP AGL","3",2,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,58,75,NA,1042.1,694.99,347.11,41,31.28,31.28,0,37.5,30,14.5,10,14
"5777",221,"PI 345627 LSP AGL","3",2,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,58,76,NA,1218.9,860.11,358.79,47,32.7933333333333,32.7933333333333,0,51,30,17,12,15.5
"5781",285,"PI 432236 LSP AGL","3",2,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,49,68,NA,550.1,397.14,152.96,NA,14.2533333333333,14.2533333333333,0,27.5,23,9.5,7,4.5
"5783",206,"PI 320941 LSP AGL","3",2,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,69,NA,706.6,513.05,193.55,54,18.88,18.88,0,38,21.5,10.5,7.5,9
"5784",22,"CDC Ruby AGL","3",2,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,72,NA,1553.9,880.15,673.75,61,24.1966666666667,24.1966666666667,0,45,40,11.5,8.5,14
"5789",3,"3156-11 AGL","3",3,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,60,75,NA,1484.6,989.5,495.1,53,42.0033333333333,42.0033333333333,0,42,34.5,15,10,21.5
"5793",276,"PI 432106 LSP AGL","3",3,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,69,NA,948,688.7,259.3,48,19.7566666666667,19.7566666666667,0,38,33,13,10.5,10
"5798",64,"ILL 213 AGL","3",3,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,44,64,NA,661,492.07,168.93,NA,22.1066666666667,22.1066666666667,0,36,18.5,12,7.5,5.5
"5802",20,"CDC Rouleau AGL","3",3,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,55,74,NA,1292.3,843.39,448.91,51,21.68,21.68,0,48,38,13,8,12.5
"5803",65,"ILL 2194 AGL","3",4,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,47,64,NA,573.7,393.99,179.71,NA,11.4766666666667,11.4766666666667,0,32,25,11,6.5,9
"5806",289,"PI 451763 LSP AGL","3",4,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,46,70,NA,904,583.12,320.88,38,33.55,33.55,0,46,34.5,14.5,10,12
"5807",35,"CN 105863 AGL","3",4,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,51,71,NA,763.1,499.44,263.66,51,26.1733333333333,26.1733333333333,0,36,26,13.5,9.5,12
"5808",50,"IG 4781 AGL","3",4,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,55,67,NA,691.9,444.13,247.77,36,18.26,18.26,0,33.5,26.5,13.5,9,9
"5811",196,"PI 299375 LSP AGL","3",4,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,50,73,NA,939.1,692.7,246.4,60,15.8166666666667,15.8166666666667,0,43,34.5,12,9.5,12
