"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","CanopyHeight_d37","CanopyHeight_d50","CanopyHeight_d62","CanopyHeight","Plant.Length","Growth.Habit","DTE","DTF","DTS","DTM","Leaf.Color","Leaf.Size","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","Lodging","Lowest.Pod.Height"
"5419",141,"PI 182217 LSP AGL","2",6,14,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,23,26,2,11,43,63,87,NA,2,495.5,260.4,235.1,47,3,5
"5420",28,"CN 105715 AGL","2",6,13,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,20,30.5,3,12,42,60,79,NA,2,431.7,192.3,239.4,55,3,8
"5421",65,"ILL 2194 AGL","2",6,12,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,18,25,2,11,43,61,82,NA,1,502.4,276.9,225.5,53,3,5
"5422",18,"CDC Rosebud AGL","2",6,11,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,29,37.5,1,12,47,67,87,NA,3,771.5,401,370.5,51,1,10
"5423",310,"PI 490289 LSP AGL","2",6,10,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,21,34.5,2,11,43,65,86,NA,2,524.7,290.6,234.1,43,3,8
"5424",166,"PI 297287 AGL","2",6,9,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,22,NA,20,39.5,1,11,46,67,98,NA,3,608.7,352.6,256.1,50,3,10
"5425",53,"ILL 10748 AGL","2",6,8,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,22,32,2,12,43,67,89,NA,2,507.7,259.4,248.3,45,3,6
"5426",29,"CN 105732 AGL","2",6,7,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,24,42.5,1,11,47,68,90,NA,3,599.4,375.6,223.8,38,3,11
"5427",211,"PI 320954 LSP AGL","2",6,6,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,22,40.5,2,11,47,68,88,NA,2,612.2,311.4,300.8,62,5,12
"5428",185,"PI 299126 LSP AGL","2",6,5,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,18,33.5,2,12,43,64,90,NA,2,481.5,244.4,237.1,47,3,8
"5429",208,"PI 320946 LSP AGL","2",6,4,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,13,NA,15,33.5,2,11,43,63,85,NA,2,542.1,297.9,244.2,62,5,9
"5430",69,"ILL 28 AGL","2",6,3,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,16,37,2,11,43,65,92,NA,2,658.9,327.5,331.4,49,3,11
"5431",234,"PI 420924 LSP AGL","2",6,2,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,20,NA,16,30.5,1,12,43,65,89,NA,2,628.3,346.6,281.7,57,3,7
"5432",219,"PI 339296 AGL","2",6,1,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,17,35,2,11,42,63,86,NA,2,487.7,285.3,202.4,49,3,9
"5433",154,"PI 244046 AGL","2",7,1,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,13,21,1,12,38,55,77,NA,1,267.2,153.3,113.9,38,3,2
"5434",70,"ILL 3025 AGL","2",7,2,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,17,35.5,1,14,43,61,88,NA,1,446.6,236.7,209.9,41,5,3
"5435",213,"PI 329167 LSP AGL","2",7,3,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,21,NA,22,34,1,11,43,71,90,NA,3,521.5,318.6,202.9,58,3,8
"5436",126,"Indianhead AGL","2",7,4,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,34,45,1,12,59,74,107,NA,3,884.5,566.8,317.7,48,1,7
"5437",257,"PI 431731 LSP AGL","2",7,5,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,13,NA,15,28.5,1,11,45,62,84,NA,1,496.8,205.9,290.9,58,3,8
"5438",94,"ILL 5888 AGL","2",7,6,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,12,26.5,2,12,41,60,82,NA,1,332.3,167.6,164.7,49,5,5
"5439",31,"CN 105777 AGL","2",7,7,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,15,38.5,2,11,41,62,89,NA,2,437.7,277.8,159.9,42,5,9
"5440",267,"PI 431923 LSP AGL","2",7,8,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,25,33.5,2,11,46,66,88,NA,2,610.4,307.3,303.1,57,3,12
"5441",125,"ILWL 118 AGL","2",7,9,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,17,33,2,12,47,63,89,NA,2,291.4,148.7,142.7,37,3,9
"5442",160,"PI 283604 LSP AGL","2",7,10,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,24,33.5,1,12,47,69,95,NA,3,547.7,305.5,242.2,44,1,11
"5443",51,"IG 858 AGL","2",7,11,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,20,NA,20,37.5,2,11,43,65,85,NA,2,537.5,269.5,268,36,3,8
"5444",303,"PI 472569 LSP AGL","2",7,12,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,17,27,1,12,43,64,83,NA,1,371.5,194.9,176.6,51,3,3
"5445",274,"PI 432033 LSP AGL","2",7,13,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,14,35,2,11,47,63,85,NA,2,562.7,218.9,343.8,54,5,5
"5446",2,"CDC Rosie AGL","2",7,14,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,29,38,1,12,50,70,87,NA,3,830.1,475.1,355,62,1,12
"5447",268,"PI 431980 LSP AGL","2",7,15,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,24,32.5,2,11,43,63,90,NA,3,561,339.3,221.7,57,3,7
"5448",72,"ILL 3347 AGL","2",7,16,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,14,27,2,12,43,55,81,NA,1,306.5,156.8,149.7,67,5,3
"5449",114,"ILL 8010 AGL","2",7,17,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,15,32.5,2,12,42,63,86,NA,1,308,181.1,126.9,49,5,5
"5450",242,"PI 431618 LSP AGL","2",7,18,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,20,NA,30,38,2,12,44,69,100,NA,3,640.4,355.8,284.6,47,3,10
"5451",191,"PI 299289 AGL","2",8,18,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,24,31.5,1,12,47,67,91,NA,2,856.1,422.9,433.2,56,3,5
"5452",190,"PI 299237 LSP AGL","2",8,17,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,19,29.5,1,11,47,67,88,NA,2,627.1,307.4,319.7,50,3,8
"5453",228,"PI 374118 AGL","2",8,16,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,20,39.5,1,12,43,64,87,NA,2,551.6,272.7,278.9,55,3,5
"5454",64,"ILL 213 AGL","2",8,15,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,13,NA,16,30,1,15,43,62,84,NA,1,496.2,207.7,288.5,36,5,4
"5455",93,"ILL 5883 AGL","2",8,14,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,13,34,2,12,43,64,86,NA,2,389.4,224,165.4,33,5,NA
"5456",156,"PI 250158 LSP AGL","2",8,13,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,15,30,2,14,42,62,85,NA,1,282.3,150.3,132,24,5,4
"5457",62,"ILL 1762 AGL","2",8,12,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,20,29,1,12,46,66,89,NA,2,658.7,285.5,373.2,62,3,7
"5458",7,"CDC Gold AGL","2",8,11,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,31,45,1,12,47,70,98,NA,3,839.6,473.8,365.8,31,1,9
"5459",314,"PI 533688 LSP AGL","2",8,10,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,18,37,2,12,47,68,94,NA,2,663.9,325.8,338.1,54,3,8
"5460",147,"PI 518731 LSP AGL","2",8,9,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,20,37.5,1,12,46,64,86,NA,2,757.4,395,362.4,45,1,5
"5461",288,"PI 432286 LSP AGL","2",8,8,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,13,NA,22,31,1,13,47,69,91,NA,2,464.6,216.5,248.1,36,3,5
"5462",59,"ILL 11558 AGL","2",8,7,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,20,31.5,1,13,42,63,92,NA,2,389.6,242,147.6,32,3,4
"5463",201,"PI 312175 LSP AGL","2",8,6,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,27,34,1,13,50,70,95,NA,3,792.8,416.3,376.5,50,1,9
"5464",271,"PI 432002 LSP AGL","2",8,5,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,21,34.5,1,12,47,64,88,NA,2,481,234.4,246.6,50,5,9
"5465",170,"PI 297783 AGL","2",8,4,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,14,27.5,2,13,40,54,73,NA,1,259.9,134.1,125.8,40,5,6
"5466",321,"W6 27760 LSP AGL","2",8,3,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,16,34,3,11,47,61,80,NA,1,499.7,238.2,261.5,59,3,10
"5467",102,"ILL 6853 AGL","2",8,2,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,23,NA,24,40,2,12,43,67,89,NA,2,581.8,298.9,282.9,61,3,9
"5468",245,"PI 431633 LSP AGL","2",8,1,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,23,NA,19,33.5,2,11,46,71,89,NA,2,615.2,354.5,260.7,54,3,10
"5469",45,"Gudo AGL","2",9,1,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,19,30,2,11,43,61,87,NA,2,452.6,221.8,230.8,53,3,2
"5470",284,"PI 432212 LSP AGL","2",9,2,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,17,28,1,11,46,63,83,NA,1,570.1,216.6,353.5,53,3,6
"5471",25,"CDC Vantage AGL","2",9,3,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,21,NA,33,40,1,11,46,69,90,NA,3,880,478.5,401.5,59,3,9
"5472",171,"PI 297787 LSP AGL","2",9,4,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,22,32,1,12,43,63,84,NA,2,629.4,327.6,301.8,63,3,5
"5473",157,"PI 251248 LSP AGL","2",9,5,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,15,18,1,11,38,53,77,NA,1,341.6,200.6,141,44,3,4
"5474",285,"PI 432236 LSP AGL","2",9,6,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,19,24.5,1,11,46,63,83,NA,1,452.1,196,256.1,55,3,7
"5475",46,"IG 1046 AGL","2",9,7,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,22,32,2,11,42,61,86,NA,2,553.4,287.1,266.3,61,3,7
"5476",133,"PI 177430 LSP AGL","2",9,8,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,30,38,1,11,45,68,92,NA,3,785.5,368.1,417.4,56,1,8
"5477",301,"PI 472559 LSP AGL","2",9,9,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,16,33,1,12,42,61,84,NA,1,462.4,230,232.4,46,3,2
"5478",107,"ILL 7716 AGL","2",9,10,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,14,31.5,2,11,42,64,86,NA,2,574,238.6,335.4,56,5,9
"5479",173,"PI 298121 LSP AGL","2",9,11,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,24,NA,27,40,1,11,43,64,92,NA,2,548.6,319.6,229,42,3,8
"5480",132,"PI 175754 LSP AGL","2",9,12,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,19,23.5,1,11,43,63,86,NA,2,572.8,278.1,294.7,47,3,7
"5481",162,"PI 289073 LSP AGL","2",9,13,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,21,NA,23,32.5,1,11,46,65,86,NA,2,621.6,310.4,311.2,54,3,9
"5482",192,"PI 299312 AGL","2",9,14,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,24,32.5,1,11,47,70,95,NA,3,635,346.9,288.1,40,1,9
"5483",232,"PI 383682 LSP AGL","2",9,15,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,20,NA,27,32.5,2,11,43,64,86,NA,2,749.5,450,299.5,58,3,5
"5484",167,"PI 297754 LSP AGL","2",9,16,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,13,33,2,11,44,63,90,NA,2,449,224.2,224.8,46,5,9
"5485",307,"PI 472629 LSP AGL","2",9,17,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,20,29.5,2,11,42,59,84,NA,2,472.6,234.5,238.1,69,3,11
"5486",159,"PI 280686 AGL","2",9,18,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,27,36.5,2,11,42,61,84,NA,2,612.8,373.3,239.5,60,3,7
"5487",80,"ILL 4671 AGL","2",10,18,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,25,32.5,2,12,47,68,100,NA,3,642.5,387,255.5,47,3,13
"5488",163,"PI 289079 LSP AGL","2",10,17,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,19,36,1,11,47,69,88,NA,2,691.4,363.7,327.7,61,3,9
"5489",121,"ILL 9932 AGL","2",10,16,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,11,20,1,12,42,57,81,NA,1,339.3,177.9,161.4,47,5,2
"5490",138,"PI 179330 AGL","2",10,15,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,24,31,1,11,44,67,86,NA,2,585.8,332.3,253.5,53,3,9
"5491",261,"PI 431809 LSP AGL","2",10,14,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,16,24,1,12,43,61,88,NA,1,616.1,286.1,330,57,5,5
"5492",165,"PI 297285 LSP AGL","2",10,13,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,21,NA,28,38,1,11,47,69,NA,NA,3,797.5,411.3,386.2,58,3,10
"5493",76,"ILL 4400 AGL","2",10,12,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,23,33.5,2,11,43,66,81,NA,2,478.9,248.6,230.3,59,3,4
"5494",318,"PI 643452 AGL","2",10,11,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,16,29,2,15,43,60,81,NA,1,440.4,228.5,211.9,45,5,4
"5495",118,"ILL 9 AGL","2",10,10,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,22,NA,19,30,1,12,42,63,83,NA,1,390.3,197.2,193.1,53,5,5
"5496",269,"PI 432000 LSP AGL","2",10,9,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,26,38,1,12,43,64,84,NA,2,508.4,216.1,292.3,41,3,7
"5497",113,"ILL 8009 AGL","2",10,8,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,16,28,2,13,42,61,83,NA,1,419.7,220.8,198.9,52,3,3
"5498",203,"PI 320936 LSP AGL","2",10,7,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,28,34.5,2,12,47,63,82,NA,2,566.1,315,251.1,57,3,8
"5499",104,"ILL 7558 AGL","2",10,6,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,16,34,2,11,43,66,89,NA,2,477.1,212.6,264.5,51,3,9
"5500",68,"ILL 2580 AGL","2",10,5,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,12,NA,15,31,3,13,43,61,83,NA,1,370.8,216.3,154.5,48,5,5
"5501",54,"ILL 11547 AGL","2",10,4,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,23,NA,27,33,1,11,42,60,80,NA,2,501.2,279.6,221.6,49,3,4
"5502",259,"PI 431753 LSP AGL","2",10,3,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,18,26,1,11,43,62,84,NA,2,611,236,375,58,5,5
"5503",60,"ILL 1220 AGL","2",10,2,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,25,34.5,1,11,43,72,91,NA,3,764.4,515.3,249.1,49,3,12
"5504",247,"PI 431643 LSP AGL","2",10,1,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,20,NA,26,40.5,1,11,43,66,91,NA,2,772.3,402.7,369.6,60,3,6
"5505",161,"PI 289066 AGL","2",11,1,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,18,36,2,12,58,71,95,NA,2,581.2,339.6,241.6,33,3,8
"5506",300,"PI 472488 LSP AGL","2",11,2,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,17,25,2,13,42,59,81,NA,1,324.5,120.1,204.4,33,3,5
"5507",183,"PI 299120 LSP AGL","2",11,3,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,22,29.5,2,12,45,64,93,NA,2,526.4,279.8,246.6,60,3,7
"5508",120,"ILL 9888 AGL","2",11,4,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,18,27,2,12,42,60,80,NA,1,365.7,188.5,177.2,58,3,7
"5509",270,"PI 432001 LSP AGL","2",11,5,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,23,39.5,1,12,43,66,92,NA,2,474.5,295.7,178.8,39,3,8
"5510",299,"PI 472416 LSP AGL","2",11,6,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,14,26.5,2,12,43,62,81,NA,1,384.7,188.3,196.4,62,5,4
"5511",180,"PI 298922 LSP AGL","2",11,7,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,20,24,1,12,47,64,87,NA,1,547,249.7,297.3,43,1,8
"5512",19,"CDC Rosetown AGL","2",11,8,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,32,41.5,1,12,50,72,95,NA,3,1097.8,560.2,537.6,55,1,10
"5513",306,"PI 472615 LSP AGL","2",11,9,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,12,25,2,11,42,56,81,NA,2,389.2,186.9,202.3,59,5,4
"5514",319,"Shasta AGL","2",11,10,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,23,NA,37,44,2,11,44,68,98,NA,3,964,749.9,214.1,55,1,9
"5515",176,"PI 298631 LSP AGL","2",11,11,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,24,36,2,11,50,71,91,NA,3,740.2,392.1,348.1,59,3,8
"5516",200,"PI 311107 LSP AGL","2",11,12,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,18,31,2,12,46,64,87,NA,2,606,288,318,62,3,7
"5517",41,"CN 108370 AGL","2",11,13,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,34,54,1,11,49,71,97,NA,3,916.9,582,334.9,41,3,13
"5518",127,"IPL 220 AGL","2",11,14,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,18,31.5,1,12,42,57,88,NA,1,375.5,186.9,188.6,42,5,5
"5519",135,"PI 178952 AGL","2",11,15,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,26,31,2,12,42,62,84,NA,2,542.2,293.8,248.4,56,3,6
"5520",33,"CN 105791 AGL","2",11,16,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,20,36,1,11,43,62,87,NA,2,511.8,288.8,223,43,3,5
"5521",197,"PI 300250 LSP AGL","2",11,17,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,22,33.5,1,15,47,64,90,NA,2,585.2,283.4,301.8,42,3,7
"5522",39,"CN 106265 AGL","2",11,18,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,34,43,1,11,47,70,97,NA,3,1008.6,540.3,468.3,57,1,7
"5523",99,"ILL 6211 AGL","2",12,18,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,28,40.5,2,12,47,68,102,NA,3,748.2,411.1,337.1,41,3,11
"5524",90,"ILL 5480 AGL","2",12,17,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,12,NA,26,35.5,2,11,50,70,NA,NA,3,820.1,456,364.1,36,3,13
"5525",278,"PI 432145 LSP AGL","2",12,16,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,12,NA,16,26,1,12,47,64,86,NA,2,504.8,184.1,320.7,49,5,8
"5526",253,"PI 431710 LSP AGL","2",12,15,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,12,NA,15,24.5,1,12,47,64,88,NA,1,461.1,189.4,271.7,46,5,5
"5527",111,"ILL 7979 AGL","2",12,14,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,17,35,1,15,43,64,90,NA,1,256.8,156.3,100.5,20,3,5
"5528",142,"PI 193546 AGL","2",12,13,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,11,NA,15,27.5,1,12,43,60,87,NA,1,453.7,207.5,246.2,49,3,7
"5529",309,"PI 490288 LSP AGL","2",12,12,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,26,34.5,1,13,47,67,88,NA,2,514.3,256.5,257.8,31,1,9
"5530",148,"PI 209858 LSP AGL","2",12,11,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,12,NA,18,37.5,1,13,55,71,96,NA,2,449.2,254.3,194.9,31,3,9
"5531",290,"PI 458503 LSP AGL","2",12,10,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,20,29,2,12,43,66,89,NA,2,448.8,245.4,203.4,59,3,5
"5532",225,"PI 370481 LSP AGL","2",12,9,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,21,31.5,2,11,47,64,90,NA,2,689.1,381.7,307.4,45,3,9
"5533",44,"Eston AGL","2",12,8,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,22,NA,22,33,2,11,43,64,88,NA,2,776.2,377.1,399.1,60,3,9
"5534",264,"PI 431873 LSP AGL","2",12,7,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,25,33,2,11,43,64,89,NA,2,553.4,252.1,301.3,55,5,11
"5535",221,"PI 345627 LSP AGL","2",12,6,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,31,40.5,1,11,50,72,96,NA,3,855.8,477.8,378,55,1,14
"5536",112,"ILL 8007 AGL","2",12,5,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,17,24,1,12,40,58,75,NA,1,295.3,148.6,146.7,38,5,2
"5537",100,"ILL 624 AGL","2",12,4,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,23,40,1,12,46,67,90,NA,2,605.6,455.5,150.1,45,3,7
"5538",263,"PI 431863 LSP AGL","2",12,3,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,16,33,1,12,47,68,88,NA,2,476.1,310.8,165.3,50,5,10
"5539",311,"PI 508090 AGL","2",12,2,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,31,38.5,2,11,43,68,96,NA,3,785.1,432.2,352.9,48,1,7
"5540",308,"PI 477921 LSP AGL","2",12,1,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,31,38.5,2,11,43,68,92,NA,3,797.5,499.5,298,56,3,9
"5541",40,"CN 108369 AGL","2",13,1,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,26,34,2,12,49,72,97,NA,3,711.1,391.5,319.6,42,3,8
"5542",3,"3156-11 AGL","2",13,2,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,20,NA,36,44,1,12,54,78,100,NA,3,1232.8,684,548.8,44,1,16
"5543",98,"ILL 6182 AGL","2",13,3,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,28,43,1,14,43,61,88,NA,3,530,310.9,219.1,46,3,4
"5544",224,"PI 368651 LSP AGL","2",13,4,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,19,42,2,13,47,68,93,NA,3,575.9,346.8,229.1,38,3,4
"5545",277,"PI 432124 LSP AGL","2",13,5,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,14,NA,15,24,1,12,43,62,91,NA,1,498.2,186.3,311.9,52,5,6
"5546",177,"PI 298644 LSP AGL","2",13,6,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,27,35.5,1,11,50,71,93,NA,2,865.2,460.6,404.6,56,1,12
"5547",236,"PI 420929 LSP AGL","2",13,7,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,15,25,2,12,46,62,85,NA,1,455.1,204.1,251,53,3,8
"5548",281,"PI 432188 LSP AGL","2",13,8,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,18,NA,20,41,2,11,43,68,90,NA,2,599.4,337.6,261.8,41,3,5
"5549",77,"ILL 4605 AGL","2",13,9,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,17,31,1,11,43,64,86,NA,2,394.3,182.6,211.7,60,3,6
"5550",175,"PI 298357 LSP AGL","2",13,10,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,19,NA,23,32,1,11,42,62,82,NA,2,572.1,322.6,249.5,53,3,7
"5551",266,"PI 431888 LSP AGL","2",13,11,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,22,35,2,11,43,64,88,NA,2,465,241.9,223.1,42,3,8
"5552",210,"PI 320953 LSP AGL","2",13,12,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,25,34,1,12,50,72,90,NA,2,485.2,258.3,226.9,36,1,8
"5553",238,"PI 426778 LSP AGL","2",13,13,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,16,NA,23,29,2,12,46,63,89,NA,2,591.1,337.2,253.9,37,1,5
"5554",195,"PI 299366 LSP AGL","2",13,14,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,20,31,2,12,47,68,95,NA,3,580.5,310.1,270.4,41,3,9
"5555",294,"PI 472136 LSP AGL","2",13,15,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,15,NA,14,26.5,2,13,41,61,82,NA,1,339,151.8,187.2,41,5,3
"5556",137,"PI 179324 LSP AGL","2",13,16,"Sutherland 2018","Sutherland, Canada",2018,2018-05-09,NA,17,NA,16,29.5,1,11,43,61,84,NA,1,527.6,243.5,284.1,62,5,1
