"Name","Ro17_gc.a.at.DTF","Ro17_gc.a.at.DTM","Ro17_gc.a.perc.DTF","Ro17_gc.a.xmax.DTF","Ro17_gc.a.xmax.DTM","Ro17_gc.a.xmid.DTF","Ro17_gc.a.xmid.DTM","Ro17_gc.h.at.DTF","Ro17_gc.h.at.DTM","Ro17_gc.h.perc.DTF","Ro17_gc.h.xmax.DTF","Ro17_gc.h.xmax.DTM","Ro17_gc.h.xmid.DTF","Ro17_gc.h.xmid.DTM","Ro17_gc.v.at.DTF","Ro17_gc.v.at.DTM","Ro17_gc.v.perc.DTF","Ro17_gc.v.xmax.DTF","Ro17_gc.v.xmax.DTM","Ro17_gc.v.xmid.DTF","Ro17_gc.v.xmid.DTM"
"PI_432236_LSP_AGL",0.569257706931786,0.939790954493969,62.6583847501528,15,-16.6666666666667,-1.07584120713716,-32.7425078738038,0.13655168340928,0.169143316133191,80.162345694214,13,-18.6666666666667,-9.71659398170443,-41.3832606483711,0.057976549945361,0.15847762801852,35.5427395791656,22,-9.66666666666667,3.80100678885757,-27.8656598778091
"PI_432245_LSP_AGL",0.528583940786777,0.946719929170139,55.2866893928015,9.66666666666667,-24.6666666666667,-0.3045096508352,-34.6378429841685,0.149380886841661,0.163801401603704,91.2204665695842,3.33333333333333,-31,-11.8876475129587,-46.220980846292,0.0671963914202614,0.163402766612048,40.6913310499375,21,-13.3333333333333,2.39874172539957,-31.9345916079338
"PI_432271_LSP_AGL",1.04465353007891,1.07098302967666,78.536440751488,7,-22,-5.46766690365583,-36.1475670551712,0.193127210666775,0.267604151458177,76.1558924529103,17,-10,-10.8084633350726,-40.7950795709214,0.180354335455026,0.293415931974207,51.9831530112289,16.3333333333333,-12,-0.173108088204401,-30.4964283228418
"PI_432286_LSP_AGL",0.687397667135236,1.11534008216444,56.2843392547671,17,-14,-1.3030650923674,-33.9937580542808,0.14411971210456,0.166185174406388,84.8392553233035,10,-24,-13.354091014145,-46.0241844622101,0.0928485686651224,0.180233335831085,46.9483893818552,15.3333333333333,-16,1.2141052691864,-30.9402074427894
"PI_451763_LSP_AGL",0.547512978344745,1.20791099816971,43.5681964619294,16,-26.5,2.39465311910847,-37.5155247684302,0.154595441699717,0.231378857331488,67.4118696746265,17,-22.5,-5.4893127955593,-44.483152636378,0.0726661790710992,0.291602529572628,24.4374201186251,21,-18,5.84238879013183,-33.7813671819915
"PI_458503_LSP_AGL",0.942670312880579,1.15576114174478,78.8053511525651,4.66666666666667,-32,-2.8765377672596,-39.5432044339263,0.149587542113628,0.20109995471276,74.4626565837039,13.6666666666667,-23,-7.7026833952661,-44.3693500619328,0.143403601101857,0.236179121199864,59.8272756230973,10.6666666666667,-26,0.234869386300064,-36.4317972803666
"PI_468900_LSP_AGL",0.837726713882363,1.21168808206433,69.6726472418501,10,-24.6666666666667,-2.47384387748266,-37.1405105441493,0.160246174492168,0.238528829493812,67.3857769047314,20.3333333333333,-14.3333333333333,-6.36341366991517,-41.0300803365818,0.112237655021263,0.292622718987726,37.4005944359453,21.3333333333333,-13.3333333333333,3.4922304995553,-31.1744361671114
"PI_468901_AGL",1.05867886115336,1.37088860508844,76.8355610148546,9,-16,-5.70648444260093,-34.4907172264739,0.206915770079534,0.294201326696111,74.055043592373,17.3333333333333,-13,-9.42752095765533,-39.6828545748944,0.197295025528804,0.404702130332022,50.5035552046026,16.6666666666667,-14,-0.000566383630300038,-29.8553329578374
"PI_468902_LSP_AGL",1.03201603142547,1.46220545066022,70.7611302317583,8,-28,-2.81544888256663,-38.8154488825666,0.172433422288259,0.285411177122353,60.5445946376195,22,-14,-3.60994568742687,-39.6099456874269,0.150254221660818,0.4287148797737,35.3441002751921,19,-17,3.47721921518567,-32.5227807848143
"PI_472136_LSP_AGL",0.284108799949181,0.90542248916169,31.5018130563611,18,-16,3.56538137282053,-30.4346186271795,0.110130650325464,0.132068390800536,83.342878650025,6.66666666666667,-27.3333333333333,-7.66270215198333,-41.6627021519833,0.028419477057883,0.118520356252151,24.2123669962196,22.3333333333333,-11.6666666666667,6.5810091375654,-27.4189908624346
"PI_472205_LSP_AGL",0.23559069885622,0.715110798227589,32.8882564870126,19,-9.33333333333333,3.90021689501955,-29.2500010919652,0.11544022233913,0.145229673729313,79.5593805052963,9.5,-22.3333333333333,-8.3665411370694,-43.0372186962218,0.0211911115206726,0.100812790553183,21.1213226998653,15.5,-13,4.88476507330855,-27.9261580776817
"PI_472213_LSP_AGL",0.401513440065674,1.02529177877268,35.8119315390974,20.6666666666667,-15,3.31761703521947,-34.059953360703,0.129894472773323,0.192350094086406,65.2226575194728,19,-21.5,-4.68561500122607,-44.0775670222543,0.0482841543307081,0.188975935833728,22.2509621804154,20.3333333333333,-19.5,6.52268504586463,-32.2221415003961
"PI_472327_LSP_AGL",0.238056483668234,1.02843500895225,23.7227246751573,12.6666666666667,-22,3.28535311918823,-31.3813135474784,0.119128097631297,0.15842891871565,74.9867148397064,12.3333333333333,-22.3333333333333,-6.83066060387653,-41.4973272705432,0.0230023837309745,0.161756409742062,14.7001837319769,12.3333333333333,-22.3333333333333,4.39154582338777,-30.2751208432789
"PI_472380_LSP_AGL",0.230082677857251,0.902512907167774,26.2106195572217,14,-21.3333333333333,3.2673758855978,-32.0659574477355,0.121768335228063,0.15388904261718,79.2648177102963,9.33333333333333,-26,-7.12508918010306,-42.4584225134364,0.0307388105782565,0.140800391235838,21.6216476104623,16.3333333333333,-19,4.6698576517043,-30.663475681629
"PI_472416_LSP_AGL",0.465734748974677,0.934193399967313,49.3114072680786,9,-23.3333333333333,0.449499830135868,-31.8838335031975,0.12472919013483,0.160933732188375,77.3802010241698,12,-20.3333333333333,-8.19896318308193,-40.5322965164153,0.0568817303840335,0.15119867813538,37.4185076081488,18.3333333333333,-14,2.86619292681787,-29.4671404065155
"PI_472488_LSP_AGL",0.271712052681051,0.874180259495505,30.5940523324142,21,-11.6666666666667,4.43904612695127,-28.2276205397154,0.113629835121873,0.152929572700964,74.3612673980435,13.3333333333333,-19.3333333333333,-7.21567578339063,-39.8823424500573,0.023373761242937,0.128434451761024,18.235762146381,16,-16.6666666666667,5.47375215169007,-27.1929145149766
"PI_472559_LSP_AGL",0.243593973795777,0.834374090561504,28.8822985549207,16.3333333333333,-17,3.65853131047853,-29.6748020228548,0.122300746545569,0.157279167590132,77.6400500821632,12,-21.3333333333333,-8.4682760085681,-41.8016093419014,0.0284339653779154,0.127083961724537,23.2429655338581,12.6666666666667,-20.6666666666667,3.60201175042103,-29.7313215829123
"PI_472561_LSP_AGL",0.247031802103331,1.0424348279314,23.2338056892566,23.6666666666667,-9.66666666666667,6.58204229476937,-26.751291038564,0.120949220821303,0.157842850382226,76.7513717111549,13,-20.3333333333333,-7.17555883326787,-40.5088921666012,0.0271331296149665,0.169041250247224,15.9498135086366,25.6666666666667,-7.66666666666667,8.88493000974463,-24.4484033235887
"PI_472569_LSP_AGL",0.342896832348208,1.07079806111617,31.2113004237372,26.3333333333333,-6.66666666666667,5.52087001136573,-27.4791299886343,0.128400117015262,0.164778561726088,77.5989540529105,13,-20,-8.85790532724013,-41.8579053272401,0.0379099547362304,0.171230211565277,21.7754897014649,19.6666666666667,-13.3333333333333,5.8537992096337,-27.1462007903663
"PI_472588_LSP_AGL",0.601083740875721,1.27067588840809,46.513933877639,16.6666666666667,-20.6666666666667,0.874157280864601,-36.4591760524687,0.134010185170171,0.190072083146984,70.8835349997683,17.3333333333333,-20,-7.18113187306027,-44.5144652063936,0.0718376011739288,0.251571955653995,28.4449258761201,21.3333333333333,-16,5.00530338019213,-32.3280299531412
"PI_472590_LSP_AGL",0.813247334089438,1.01683359093357,80.0799031627887,3.33333333333333,-29.6666666666667,-2.45632835382456,-35.4563283538246,0.148272347798158,0.169586479237316,87.7599772292387,6.33333333333333,-26.6666666666667,-11.7038671897471,-44.7038671897471,0.109557273420522,0.176174298825014,60.1758506803736,7.33333333333333,-25.6666666666667,-0.291055910561698,-33.2910559105617
"PI_472615_LSP_AGL",0.4623914946759,0.950671297973887,48.5142785589867,8,-27.6666666666667,0.0923537955698658,-35.5743128710968,0.128904584480474,0.141611941196009,91.0782114482495,3,-32.6666666666667,-11.3394940497788,-47.0061607164455,0.0561384361165249,0.140819417371235,39.1329593902955,23,-12.6666666666667,2.41925502776873,-33.2474116388979
"PI_472629_LSP_AGL",0.54227047559428,1.07343765737142,49.680321759337,10.6666666666667,-27.3333333333333,0.452501568218835,-37.5474984317812,0.146525024825822,0.189804390827995,77.4670217837484,11,-27,-7.54543342363947,-45.5454334236395,0.0645478759016375,0.202026853507664,31.6802605978229,16.3333333333333,-21.6666666666667,3.2348136829896,-34.7651863170104
"PI_477921_LSP_AGL",0.749096330557872,1.53368296359265,53.0951003893008,15,-21,0.446260888508367,-36.1689124719196,0.159913565967145,0.251546358529825,64.7755542255306,17.6666666666667,-19,-4.50211276944404,-41.5333734582139,0.102181787506718,0.38869856311423,29.818382377027,17.3333333333333,-19,3.83695023515913,-32.8037403425252
"PI_490288_LSP_AGL",0.821099017111312,1.33051348517174,60.0135285858932,13.6666666666667,-21,-2.073288918117,-36.2539040155033,0.177110083544614,0.229547911979888,75.4535125170194,13.6666666666667,-20,-8.23442422749987,-42.1521190068076,0.133481205017538,0.317556628299282,40.9828242494243,15.3333333333333,-17.5,1.73637994348823,-31.8255122222719
"PI_490289_LSP_AGL",1.15682897296585,1.39133908090999,82.1375467878857,4.66666666666667,-29,-3.67419270273663,-37.3408593694033,0.180060419581095,0.213256632363863,84.351893037805,8.33333333333333,-25.3333333333333,-10.7084682459185,-44.3751349125852,0.172006297877306,0.293975049923748,58.4601422294998,10,-23.6666666666667,-1.28190270292287,-34.9485693695895
"PI_508090_AGL",1.05246957395303,1.49321359496055,69.860906756086,5,-33,-1.86032490960767,-39.8603249096077,0.173752260853998,0.261540234009717,66.1456209905595,20,-18,-5.37955129115923,-43.3795512911592,0.13449860769445,0.391211051990913,34.0273871514383,14.6666666666667,-23.3333333333333,2.65299869371297,-35.347001306287
"PI_518731_LSP_AGL",0.69682757338468,1.34590276021695,54.2756159107094,16,-19,-0.4004483924599,-35.4004483924599,0.146260223467468,0.233746162015362,64.5894188069313,22.6666666666667,-12.3333333333333,-5.01444429318433,-40.0144442931843,0.0944960239055595,0.32992086913871,35.2819024945486,21,-14,4.70639367220083,-30.2936063277992
"PI_518733_LSP_AGL",0.85311686943144,1.13028438480561,68.5600731665899,13,-15,-4.68029994657973,-33.4976104359431,0.187307798886804,0.293593385218306,70.9628534809171,19.6666666666667,-6,-8.4462149709533,-34.8064232952485,0.144305749740167,0.336368261758026,43.6919433099683,19,-9,1.43402168167757,-26.0774354509777
"PI_518734_LSP_AGL",1.06031505167759,1.46266640051894,74.6490448550961,10.6666666666667,-20.5,-5.68369499732893,-35.4983742118932,0.212348505823933,0.309366578813458,69.5287489978527,19.3333333333333,-10.5,-7.26415991910547,-37.2942078910127,0.208188306472244,0.463300643956568,47.8095708285835,16.3333333333333,-14.5,0.520422354843966,-29.6404198755208
"PI_533688_LSP_AGL",0.794816023870789,1.29965331224241,74.0467093207749,9,-22,-3.8502396631943,-38.8580198096151,0.171755970307865,0.212128941764735,77.2719490710894,14.6666666666667,-29,-9.4516671332707,-46.8999670739423,0.116513364264192,0.281536908995888,48.4156574873294,14,-22,0.352173896905633,-36.3465716174089
"PI_533693_LSP_AGL",0.978030112143109,1.46460588344724,66.5587447641323,11.6666666666667,-21,-3.362550608887,-36.0292172755537,0.18294750409493,0.23759843780856,77.4521385530775,14.3333333333333,-18.3333333333333,-10.2473559409059,-42.9140226075726,0.16519181080878,0.351638140440711,48.310345852325,14.6666666666667,-18,0.533628999190734,-32.1330376674759
"PI_612875_AGL",0.29434589277258,0.895363698835037,29.8951806076933,21.3333333333333,-13,4.32913105085783,-30.0042022824755,0.111310654373987,0.150142921827813,74.0131870365991,13.3333333333333,-21,-6.43412999685227,-40.7674633301856,0.0341366662754767,0.130781408217967,20.8516141150443,22.6666666666667,-11.6666666666667,5.92291889898583,-28.4104144343475
"PI_643451_AGL",0.464906201349821,1.0432201482413,44.7867812154532,13,-19.3333333333333,1.3198388076369,-31.0134945256964,0.125546550609484,0.153797763949715,81.523947903345,10,-22.3333333333333,-9.10001119786153,-41.4333445311949,0.0469226899594196,0.165788569333689,28.2540423806287,20,-12.3333333333333,4.66740201194193,-27.6659313213914
"PI_643452_AGL",0.389047665816253,1.16139946455973,33.6401037914283,15.6666666666667,-16.6666666666667,2.31309224161853,-30.0202410917148,0.12205741923415,0.145852117810899,83.6521595822474,9,-23.3333333333333,-10.3586867891511,-42.6920201224844,0.0491713679227567,0.169215171234682,30.7192553654878,14.6666666666667,-17.6666666666667,3.33154314029507,-29.0017901930383
"Shasta_AGL",0.414430491618964,1.21584629791293,38.7830981639084,25.5,1,8.6859144005658,-29.0731985522109,0.130037405367703,0.222137181607363,62.1516832664001,24.3333333333333,0,-4.32777150501153,-34.5330462597847,0.0508887242524048,0.278495359398658,20.0289997781507,45,5,15.8165338941327,-20.5060013856387
"W6_27754_LSP_AGL",1.06665955523761,NA,63.5001224795755,15,NA,-3.38672159128433,NA,0.207108615082627,NA,77.4654231845741,15,NA,-10.5278279645336,NA,0.211512861371148,NA,47.8668442793459,16.3333333333333,NA,0.457495448062401,NA
"W6_27760_LSP_AGL",0.976025590763047,1.16247974399042,83.8358624305821,4,-27,-3.96337641286257,-34.9633764128626,0.160701361327146,0.215929142463363,75.02602345493,14.3333333333333,-16.6666666666667,-8.18262371423563,-39.1826237142356,0.113310778481602,0.254337851978185,44.8322258977798,14.6666666666667,-16.3333333333333,1.011402769612,-29.988597230388
"W6_27763_LSP_AGL",0.587312756596715,1.05961391815093,54.2639451272653,8.33333333333333,-24.3333333333333,-0.241013037283068,-32.9076797039497,0.139250299580923,0.160259064464976,86.6930837364417,6.33333333333333,-26.3333333333333,-10.5469462534477,-43.2136129201143,0.0773971489884632,0.174939651917854,44.4175595060741,12.6666666666667,-20,1.33090181444913,-31.3357648522175
"W6_27766_LSP_AGL",0.551859999418685,1.10905981673157,50.1558206985821,20.6666666666667,-12,-0.205688785544768,-32.8723554522114,0.147945405114516,0.174190293443354,85.4862127515402,7,-25.6666666666667,-10.5717049294242,-43.2383715960908,0.0839450128164814,0.193135694809579,43.2149753314947,23,-9.66666666666667,1.85971353271517,-30.8069531339515
"W6_27767_LSP_AGL",0.62135988890921,0.880735095640248,69.9527953243549,8.33333333333333,-26.5,-2.26604478022263,-34.533136813689,0.124063912571841,0.157235485182304,82.4934623971055,11,-16,-11.3991918926274,-41.3833718201624,0.0741722241948231,0.132808427672903,56.7810329954598,8.66666666666667,-23,-0.208116371860901,-31.4640447836745
