"Name","It17_gc.a.at.DTF","It17_gc.a.at.DTM","It17_gc.a.perc.DTF","It17_gc.a.xmax.DTF","It17_gc.a.xmax.DTM","It17_gc.a.xmid.DTF","It17_gc.a.xmid.DTM","It17_gc.h.at.DTF","It17_gc.h.at.DTM","It17_gc.h.perc.DTF","It17_gc.h.xmax.DTF","It17_gc.h.xmax.DTM","It17_gc.h.xmid.DTF","It17_gc.h.xmid.DTM","It17_gc.v.at.DTF","It17_gc.v.at.DTM","It17_gc.v.perc.DTF","It17_gc.v.xmax.DTF","It17_gc.v.xmax.DTM","It17_gc.v.xmid.DTF","It17_gc.v.xmid.DTM"
"PI_432212_LSP_AGL",1.83015137009817,2.30974122208535,79.3079647294082,16.6666666666667,-15,-14.7016563199803,-46.368322986647,0.211199377550434,0.231742188419398,89.7616538850476,12.3333333333333,-19.3333333333333,-33.6857646154727,-65.3524312821393,0.472093109345733,0.523509479031088,90.4507444694122,4,-27.6666666666667,-13.9919110295683,-45.658577696235
"PI_432236_LSP_AGL",1.75436635748081,2.17332663576363,80.0208448659928,18,-14,-15.616449342057,-47.616449342057,0.203232793941062,0.223975962929777,89.4120647437983,12.6666666666667,-19.3333333333333,-32.5751310005387,-64.5751310005387,0.422692667491345,0.446119684285734,94.6667859425147,0.666666666666667,-31.3333333333333,-15.282126577705,-47.282126577705
"PI_432245_LSP_AGL",1.7969574807964,2.19195219789753,82.5391997612721,15.3333333333333,-19.3333333333333,-19.7879235428197,-54.4545902094863,0.229781603089702,0.259137290144027,87.5987617256676,14.3333333333333,-20.3333333333333,-26.044399501021,-60.7110661676877,0.466421936061115,0.48204105453783,96.8126723174707,-1.33333333333333,-36,-14.9878149048147,-49.6544815714813
"PI_432271_LSP_AGL",1.27643068787828,1.48645209854975,83.8802567074745,12.6666666666667,-14.6666666666667,-20.1515296586917,-47.484862992025,0.23558139262909,0.258387791372906,87.4875833482111,19.3333333333333,-8,-33.184413726104,-60.5177470594373,0.320834673349486,0.349991856573985,90.454191268001,-2.33333333333333,-29.6666666666667,-16.9413258167793,-44.2746591501127
"PI_432286_LSP_AGL",1.18209566689031,1.29518126677604,91.7388077069856,5,-23.3333333333333,-24.9123546495497,-53.245687982883,0.182151998907107,0.200925469901268,88.8163588597526,13.6666666666667,-14.6666666666667,-31.5196794627607,-59.853012796094,0.234874801447409,0.236798059816033,99.206296701726,-7,-35.3333333333333,-19.2722027559783,-47.6055360893117
"PI_451763_LSP_AGL",1.79752017387637,1.95225802026238,91.5964060639274,6,-27.6666666666667,-26.8601231022043,-60.526789768871,0.267601108731656,0.286889234022555,93.3885085970564,3,-30.6666666666667,-33.320325200251,-66.9869918669177,0.533245723354863,0.543026802241624,98.1357869271002,-4.66666666666667,-38.3333333333333,-19.131097704797,-52.7977643714637
"PI_458503_LSP_AGL",1.66751820864306,2.02916749510801,81.4937150731755,15.6666666666667,-20,-15.4216578401547,-51.0883245068213,0.239354614625103,0.276790081362729,85.5384019779416,17.3333333333333,-18.3333333333333,-25.0357321444467,-60.7023988111133,0.466921518842633,0.498405547427138,93.7677601184797,1,-34.6666666666667,-12.4464505025993,-48.113117169266
"PI_468900_LSP_AGL",1.70071513593255,1.81878481228782,93.7181455701916,0.333333333333333,-29,-29.471337708012,-58.8046710413453,0.273426602440966,0.300301306585388,89.6082080213492,11,-18.3333333333333,-29.3035919689143,-58.6369253022477,0.533253468294666,0.560996717325249,95.493709087075,-2.66666666666667,-32,-19.4242898686463,-48.7576232019797
"PI_468901_AGL",1.57577324672128,1.57534043576645,97.339121911421,-4.66666666666667,-32.5,-28.2666779975787,-56.26244137764,0.255579214839643,0.283432508653944,90.8262796188234,8.66666666666667,-18.5,-29.1332556498967,-58.4295973120895,0.45472403918257,0.4519612423845,99.5132216902191,-8.66666666666667,-37,-20.6762018703157,-49.2785375262325
"PI_468902_LSP_AGL",2.15909243302261,2.39936890013638,89.4714652629896,9.33333333333333,-22,-23.4316714411527,-54.765004774486,0.284711307126949,0.319841943427871,87.8661257732012,13,-18.3333333333333,-26.1730685832,-57.5064019165333,0.720482530016799,0.77110396285562,93.5319542956068,1.66666666666667,-29.6666666666667,-15.700653371087,-47.0339867044203
"PI_472136_LSP_AGL",0.657505061378953,0.876943761306901,72.8049804787455,19,-17.3333333333333,-7.06402762017034,-43.3973609535037,0.174802680659098,0.243368824070479,68.3913408618148,35.3333333333333,-1,-12.179859630895,-48.5131929642283,0.119227221219829,0.231553647130942,47.5192671966744,13,-23.3333333333333,0.428099804732999,-35.9052335286003
"PI_472205_LSP_AGL",0.495927777864759,0.696912260878637,69.8980729063575,17.6666666666667,-20,-7.52917805833467,-45.1958447250013,0.134282683584329,0.224344996967166,57.1967614313168,37.3333333333333,-0.333333333333333,-4.07174770582,-41.7384143724867,0.0403067359059638,0.171401303479907,22.4468226326352,16.3333333333333,-21.3333333333333,4.87233671568967,-32.794329950977
"PI_472213_LSP_AGL",1.62518374944576,1.90573620196047,86.2802104281936,9.66666666666667,-18.3333333333333,-19.6795914653663,-47.6795914653663,0.204527141024164,0.217134436460131,93.2857360699753,5.33333333333333,-22.6666666666667,-36.120204488976,-64.120204488976,0.372997911362155,0.386844455948643,97.2359913166722,-4.66666666666667,-32.6666666666667,-19.0935708981473,-47.0935708981473
"PI_472327_LSP_AGL",0.816699054505736,1.00641060875814,79.4871941365416,8.33333333333333,-23,-7.62153818186567,-38.954871515199,0.208103789019581,0.271749780542536,73.1866833929714,30,-1.33333333333333,-14.991714668849,-46.3250480021823,0.206018105500605,0.291428606102943,67.2499235265876,8.33333333333333,-23,-2.76780112838833,-34.1011344617217
"PI_472380_LSP_AGL",0.867302497222217,1.07387141243862,79.4284541644677,15.5,-14,-12.214450266593,-41.714450266593,0.17963651819535,0.232963601380282,72.4370481856867,32.5,3,-16.240397261492,-45.740397261492,0.178694959231595,0.250729519925078,71.9462370019114,8.5,-21,-3.9270716484265,-33.4270716484265
"PI_472416_LSP_AGL",1.04940998284496,1.26556428030608,82.6195914022654,9.5,-20,-10.1434429508575,-39.6434429508575,0.159842045885485,0.216052122520858,70.6323919069667,28.5,-1,-11.6858213522745,-41.1858213522745,0.203940631708961,0.294759783814167,69.1435602644003,8,-21.5,-2.9614791378785,-32.4614791378785
"PI_472488_LSP_AGL",0.642374474293617,0.807587764184867,74.5243351221859,28.3333333333333,-5.66666666666667,-13.7607391113717,-47.7607391113717,0.163517484369566,0.230466844643325,68.2780238507829,30,-4,-10.7974811463753,-44.7974811463753,0.119183350486481,0.204162835300386,54.1553009131379,11.3333333333333,-22.6666666666667,-0.680002022710335,-34.6800020227103
"PI_472559_LSP_AGL",1.02405253552876,1.22677967337115,83.2841998139906,9.5,-20.5,-10.0157061157545,-40.0157061157545,0.162165403173742,0.205213973789673,79.0761734354374,20.5,-9.5,-17.810244247433,-47.810244247433,0.202820639294711,0.265824520372953,77.7069894944304,7,-23,-5.145805610894,-35.145805610894
"PI_472561_LSP_AGL",0.99216462691127,1.25277785720394,79.0133805398601,10,-25.3333333333333,-7.788315557247,-43.1216488905803,0.180927162257531,0.252335038644082,69.2067239896537,30.3333333333333,-5,-11.1164725099877,-46.449805843321,0.195035261130447,0.335166319328755,58.2585680373278,11.3333333333333,-24,-1.393384151075,-36.7267174844083
"PI_472569_LSP_AGL",0.854866674060597,1.07724199352747,78.320723659902,10.6666666666667,-18.3333333333333,-9.748075769146,-38.748075769146,0.185861892863219,0.253360340484711,69.0516458221647,31.3333333333333,2.33333333333333,-11.5934305535243,-40.5934305535243,0.198778034024379,0.296072567111514,65.7785679277084,9.66666666666667,-19.3333333333333,-2.65335428070766,-31.6533542807077
"PI_472588_LSP_AGL",1.7867443865611,2.35208838091096,75.6184137141473,20,-12.6666666666667,-12.7023925898183,-45.369059256485,0.2105474880384,0.237856828460803,86.8984011774464,15.6666666666667,-17,-26.621487159612,-59.2881538262787,0.446446584898978,0.478168934394578,93.2751534184247,1.66666666666667,-31,-12.5023456977603,-45.169012364427
"PI_472590_LSP_AGL",1.52730939560227,2.03420255151596,73.5414552670693,22,-11,-11.6121800419253,-44.6121800419253,0.212639238560202,0.238314931256702,87.8288765072192,15.3333333333333,-17.6666666666667,-29.6651670869213,-62.6651670869213,0.394162420011144,0.439365490124153,89.7017493146943,4.33333333333333,-28.6666666666667,-12.0020196775343,-45.0020196775343
"PI_472615_LSP_AGL",1.3400529622059,1.67210610504732,82.1028027670421,12.3333333333333,-25.3333333333333,-12.5820233754043,-50.248690042071,0.218963633137201,0.264883475070384,80.583834100472,26,-11.6666666666667,-19.2230714667546,-56.8897381334213,0.344210215371954,0.403235940144068,81.2215991212484,11,-26.6666666666667,-8.72906734668,-46.3957340133467
"PI_472629_LSP_AGL",1.80768471484208,2.34415738834487,87.0149187247899,11.6666666666667,-11.5,-23.503307013243,-50.830473013113,0.240834148205596,0.262305676453796,89.2600947211529,11.3333333333333,-14.5,-29.1825263694183,-59.0503394296895,0.489368600634312,0.570036703554043,94.4195709048861,-2.66666666666667,-28.5,-17.7546486055257,-45.9415227769165
"PI_477921_LSP_AGL",1.58986841641926,1.93564122790177,80.6728489035294,19.6666666666667,-14,-18.49356407693,-52.1602307435967,0.243742353934924,0.273061250787733,88.1296495136204,13.3333333333333,-20.3333333333333,-28.1240279016343,-61.790694568301,0.45118422549119,0.470947166240665,95.8466256752258,-1.33333333333333,-35,-15.0356041186233,-48.70227078529
"PI_490288_LSP_AGL",2.00193698870516,2.18283573678405,91.1819767648151,6.66666666666667,-22,-25.4614304807857,-54.1280971474523,0.244347826777785,0.262912657659682,91.7928894410189,8,-20.6666666666667,-33.5559360495297,-62.2226027161963,0.523215464190226,0.533423565093078,98.2620314912892,-6.66666666666667,-35.3333333333333,-21.10023985351,-49.7669065201767
"PI_490289_LSP_AGL",1.77660492394961,2.153235223971,81.772133428747,18.6666666666667,-12.6666666666667,-20.163481480522,-51.4968148138553,0.248529121690017,0.27376919777014,89.82659309493,10.6666666666667,-20.6666666666667,-27.394448966632,-58.7277822999653,0.487740265811243,0.49978628764438,97.9273234450908,-4,-35.3333333333333,-16.9391357621657,-48.272469095499
"PI_508090_AGL",2.17299055310523,2.42121327545396,89.6370825862657,8.66666666666667,-26.3333333333333,-25.5265259701827,-60.5265259701827,0.295070792044285,0.325579372924794,89.9189505660154,10.3333333333333,-24.6666666666667,-28.9495292369017,-63.9495292369017,0.70589786118443,0.716245373589718,98.5685107502537,-5,-40,-17.5293674784507,-52.5293674784507
"PI_518731_LSP_AGL",1.68841945855754,1.82105052723257,93.2102021584755,1.33333333333333,-31,-28.7437256263463,-61.0770589596797,0.24957364817575,0.274259901436874,89.556076272746,9,-23.3333333333333,-26.2103089743073,-58.5436423076407,0.475133254396884,0.501864895945011,95.3153470547235,-2,-34.3333333333333,-17.858479555618,-50.1918128889513
"PI_518733_LSP_AGL",1.63075355799994,1.75182137812718,92.5352937609193,3.33333333333333,-24.6666666666667,-27.285760406253,-55.285760406253,0.27590156237619,0.311970127212247,85.9355701883651,17.3333333333333,-10.6666666666667,-27.0900985975277,-55.0900985975277,0.509940833766718,0.548065124603276,93.0469248691629,-0.666666666666667,-28.6666666666667,-18.424020847522,-46.424020847522
"PI_518734_LSP_AGL",1.3656854938254,1.61427594423055,83.7279006953611,15,-18.6666666666667,-19.927591377082,-53.5942580437487,0.227194782767001,0.291860239681175,74.3576733304458,32,-1.66666666666667,-18.4192931260113,-52.085959792678,0.384573526064772,0.501068496783664,78.0759458804364,10.6666666666667,-23,-9.51671001253367,-43.1833766792003
"PI_533688_LSP_AGL",1.63475759947749,2.05779718375379,80.2361848369226,18,-16,-17.7829285452153,-51.7829285452153,0.272124483604786,0.304773728693971,88.0920849190055,13.6666666666667,-20.3333333333333,-28.54730711483,-62.54730711483,0.54284075372146,0.588589752354074,92.6985701086914,1.33333333333333,-32.6666666666667,-13.6622267627603,-47.6622267627603
"PI_533693_LSP_AGL",1.7889215160317,2.22110109364037,78.714126043794,21.6666666666667,-9.66666666666667,-17.3464010039073,-48.6797343372407,0.219188022222425,0.240571034209224,89.8266621260261,11.6666666666667,-19.6666666666667,-32.483366586722,-63.8166999200553,0.438367484090226,0.50565725592906,86.5506566594393,6.66666666666667,-24.6666666666667,-14.058607384316,-45.3919407176493
"PI_612875_AGL",1.28423254773929,1.63752283874542,79.5227623825702,12,-19.3333333333333,-10.6075533166917,-41.940886650025,0.188188233455611,0.243330329074907,75.2641191010191,23,-8.33333333333333,-13.4528157267613,-44.7861490600947,0.30149325193969,0.410981813758527,74.5171329811428,8.66666666666667,-22.6666666666667,-5.05964643906133,-36.3929797723947
"PI_643451_AGL",1.17922065671363,1.36584056600347,86.2409949377767,6.5,-24,-9.957800205951,-40.457800205951,0.166301177692296,0.22635835173132,70.0101321993197,29.5,-1,-11.7603857703185,-42.2603857703185,0.239930574683703,0.333660162716701,71.7418389498875,8,-22.5,-3.4686016913715,-33.9686016913715
"PI_643452_AGL",0.843205885810828,1.09270125670803,76.2534283829382,8.5,-23.5,-6.4327811143345,-38.4327811143345,0.164628153956828,0.224307591344801,70.5295215849845,30,-2,-12.2263083791065,-44.2263083791065,0.167139602019247,0.26844469386677,61.8898502160015,9.5,-22.5,-1.7224002735285,-33.7224002735285
"Shasta_AGL",1.81100620499811,2.41467384149396,82.4381265012691,16.6666666666667,-13.5,-20.538578818979,-56.0644210642805,0.280437650979803,0.311576822502382,88.5557689819435,11.3333333333333,-26,-25.7232455214927,-65.285290975383,0.591263756112293,0.693029929783492,90.0011949612438,2.66666666666667,-33.5,-13.947074555146,-51.8802594051225
"W6_27754_LSP_AGL",1.57147223875549,1.73281243373395,90.6937627505061,5.66666666666667,-28.6666666666667,-24.5953002748153,-58.9286336081487,0.25699122618667,0.283768531583489,89.4463046868794,11.3333333333333,-23,-30.3257619968163,-64.6590953301497,0.44437172991742,0.463714814336243,95.7428716929468,-4.66666666666667,-39,-18.089291238284,-52.4226245716173
"W6_27760_LSP_AGL",0.979810437365491,1.49627452880299,64.4744613828903,28.6666666666667,-6,-7.70525502574533,-42.371921692412,0.187252763643376,0.240614673649326,75.2046173365394,28,-6.66666666666667,-16.4432570962777,-51.1099237629443,0.241643304458944,0.331210199129185,72.5427970455359,8,-26.6666666666667,-4.199332009024,-38.8659986756907
"W6_27763_LSP_AGL",1.21263854502628,1.4125995944366,85.7759483735554,9.66666666666667,-21,-14.9396013503637,-45.6062680170303,0.229744665214157,0.27803501688169,80.7489002817223,20.3333333333333,-10.3333333333333,-19.1511175436897,-49.8177842103563,0.356937005251334,0.384693580163205,92.7913349883247,2,-28.6666666666667,-9.346525582097,-40.0131922487637
"W6_27766_LSP_AGL",0.71011118333069,1.6099246032536,46.0670194638968,32.5,-9,2.926579175412,-38.573420824588,0.18018033012135,0.268692804153515,65.4967204488346,29,-12.5,-8.4397567473255,-49.9397567473255,0.150295451307852,0.45503608934465,30.2032657690365,31.5,-10,6.339344830198,-35.160655169802
"W6_27767_LSP_AGL",1.127576807161,1.36530145402545,83.5832887942926,11,-18.6666666666667,-15.2106846081397,-44.8773512748063,0.192876178689708,0.230068507749529,80.1763903948454,27.3333333333333,-2.33333333333333,-23.0636360442757,-52.7303027109423,0.271098112154826,0.307148681812531,90.0460729075948,2,-27.6666666666667,-11.0883888942753,-40.755055560942
